wav_filename,wav_filesize,transcript
sample-chap30-189.wav,181736,amit ko bhee laga ki baat kuchh adhik vyaktigat hai
sample-chap25-25.wav,128816,svayan hee unhonne baat chhed dee
sample-chap26-332.wav,326384,aur usaka sapana saakaar bhee hua tha lekin aisa ki jo aankh khulate hee toot gaya
sample-chap5-96.wav,163212,haan veena kee shaadee honee thee is ghar mein
sample-chap26-110.wav,329912,pannaalaal jaise sab jaanata tha ki maan nirmala va suneeta man mein kya chaah rahee hai
sample-chap8-43.wav,127052,bhee main sabaka devar hoon
sample-chap26-301.wav,116468,nahin bilkul nahin bhool sakata
sample-chap26-27.wav,77660,mera man naarmal hai
sample-chap9-64.wav,172916,use samajh nahin aa raha tha ki vah kya kare
sample-chap30-157.wav,107648,amit ne usakee baat ka utar diya
sample-chap15-97.wav,13836,maan saath thee lekin vah chup thee
sample-chap29-106.wav,276992,ab arun kee nishaanee bhee usake pet mein aakar use gudagudaatee jo rahatee thee har dam
sample-chap3-117.wav,236420,do varsh baad dev ko dekhakar doktar gupta bahut khush hue
sample-chap21-65.wav,271700,subah saat baje hee dev veena aur amit bakolee pahunch gae
sample-chap3-82.wav,141164,dev to virakt ho chuka tha
sample-chap11-53.wav,702116,yahee suna tha usane apane ghar mein pita ke mukh se ki  sukh saadhana hai sukh aaraadhana hai sukh mol liya nahin jaata sukh vahee roop jo ham pahachaanen
sample-chap16-163.wav,18016,vah to opareshan tebal par hee dam tod gaya tha
sample-chap4-54.wav,220544,pahale to amit ka man hua ki use vah vaheen khol le
sample-chap18-140.wav,16344,sulochana bhee usee ton mein bolee kaisee bhaavanaen
sample-chap20-207.wav,20315,abhee jooniyar doktar thee lekin apane mareejon kee manodasha ko samajhatee thee
sample-chap17-152.wav,30764,meree veena kee pareeksha jald hee samaapt ho jaegee aur usake duhkh sab mit jaenge
sample-chap3-89.wav,199376,vah jaanata tha apane bhaee ke man mein baithe dar ko
sample-chap14-26.wav,10910,ghar mein sabase chhota
sample-chap6-29.wav,97064,alpana sinema ke paas
sample-chap6-172.wav,449864,baahar mausam mein thandak thee aur bheetar baithe in sabhee ke shareeron ko sharaab ke ghoont garm kie ja rahe the
sample-chap15-213.wav,30346,vah kahaanee meree dekhee huee nahin hai lekin vah kahaanee mujhe apanee lagatee hai
sample-chap12-58.wav,253176,lekin patr padhakar dev kee pratikriya dekhakar usane apanee raay nahin badalee
sample-chap12-60.wav,603332,lekin apanee paristhitiyon kee tulana vah hamase nahin kar sakateen aur doosare hamaare nijee maamale mein koee is tarah dakhalandaajee kare yah mujhe achchha nahin lagata
sample-chap13-175.wav,18643,deharaadoon se ham dillee pahunch jaenge
sample-chap9-94.wav,194084,vah chupachaap uthakar khidakee ke paas baith gaee
sample-chap4-175.wav,266408,pannaalaal ne unhen deharaadoon aakar ladakee dekhane ka nimantran diya tha
sample-chap26-125.wav,178208,usaka jeevan doosaron ke lie hee bana hai
sample-chap19-39.wav,61275,mainne tum sabako padhaayaalikhaaya hai isalie ki badee hokar meree mitr banakar mujhe pareshaaniyon se door karane ka raasta batao na ki mere jeevan ko aur ulajha do
sample-chap23-137.wav,128816,tum hee meree veena ka khyaal rakhoge
sample-chap17-134.wav,28674,kitanee baar socha tumhen patr likhoon lekin mere haath kaanpane lagate the
sample-chap4-50.wav,397828,kaheen koee meenamekh nikaalane laga pahale kee tarah to aise mein vah apana mood kharaab nahin karana chaahatee thee
sample-chap15-263.wav,34525,pannaalaal ke samabhaav ko dekhakar nirmala ko laga jaise veena apane pita kee soch ke anuroop hee hai
sample-chap3-109.wav,201140,is par ramesh ne kaha  vah to main bhee soch raha tha
sample-chap12-43.wav,761212,choonki veena dev ko apane se ya apane har kisee shubhachintak se adhik samajhadaar maanane lagee thee usane dev kee is raay ko saharsh sveekaar kar liya aur isee aashay kee chitthee apane skool mein daal dee
sample-chap26-186.wav,176444,amit ko dekhakar vah phoolee na samaee
sample-chap25-138.wav,538064,veena ko gae pandrah din ho gae the aur is beech priya ke kaee patr aae usane bhee use lagabhag roj ek patr likha
sample-chap27-95.wav,188792,doosare shaadee jaldee ho isaka mujhe etaraaj nahin hai
sample-chap16-179.wav,36824,man mein sochata ki yadi kainsar ke keetaanu dubaara shareer mein pravisht kar gae to vah bach na paega
sample-chap8-3.wav,325504,is naepan ka ehasaas use bheetar hee bheetar ukasa raha tha khushakhush rahane ko
sample-chap26-166.wav,218780,amit ne bataee nirmala ko apanepriya ke beech kee baat
sample-chap11-0.wav,440160,veena ke achchhe svabhaav se saasasasur va devar bhee bahut prabhaavit the
sample-chap8-138.wav,199376,vah dev ko ekatak dekhe ja rahee thee
sample-chap26-146.wav,111176,beta tum kuchh karo usake lie
sample-chap30-61.wav,135872,lekin vahaan mammeedaidee bhee hai
sample-chap27-30.wav,52964,amit ne kaha
sample-chap27-195.wav,132344,ek hee baat ko har jagah phit kar detee hai
sample-chap5-81.wav,301688,ghar bhar mein har koee khush tha veena kee shaadee pakkee ho jaane kee khabar sunakar
sample-chap10-29.wav,90008,bahut achchha ladaka hai
sample-chap18-109.wav,10910,baat itanee hee kar paaye vah
sample-chap9-135.wav,590984,shareer jo saumpa tha usane raat dev ko aur jo kuchh bhee mahasoos kiya suna samajha aur dekha vah sab usake sabhee sapanon ko jhakajhor gaya
sample-chap17-106.wav,13418,lekin koee kuchh na bol paaya
sample-chap16-4.wav,14881,dhoondhane laga tha dard ka kaaran
sample-chap28-25.wav,220544,parivaar ke naam par maanbaap va ek bahan ka jikr tha
sample-chap7-146.wav,182620,khush tha apanee choree pakadee jaatee dekh kar
sample-chap5-140.wav,449864,pahalepahal to nirmala ko bahut atapata laga tha lekin jald hee usake kishoraaman ne ek praudh ka roop dhaaran kar liya tha
sample-chap16-80.wav,28465,unhonne kabhee nahin kaha tha aur na hee mujhe kabhee pareshaanee huee thee
sample-chap25-12.wav,409292,amit veena ko dekhata to sochata ki yahee sthiti banee rahee to veena vakt gujarane ke saatasaat bilkul nishkriy ho jaegee
sample-chap2-141.wav,399592,ab usakee aankhon ke saamane khidakee thee aur khidakee ke baahar use taaron bhara aakaash dikh raha tha
sample-chap7-73.wav,123524,saintral skool mein teechar hai
sample-chap30-76.wav,234656,main unamen khokar apane bachcho ke saath nyaay nahee kar paungee
sample-chap9-46.wav,329028,apanee ladakee kee ichchha ke viruddh vah nahin ja sakate yahee bhar likh diya
sample-chap16-9.wav,17807,kolej bhee vah veena ko saath le jaane laga tha
sample-chap19-58.wav,5477,veena khush thee
sample-chap18-38.wav,32853,tab tak nirmala bhee sambhal chukee thee bolee hamase galatee ho gaee bahanajee jo yah baat chal nikalee
sample-chap4-177.wav,564524,tab usane hansate hue kaha tha ramesha ko lagata hai pahala patr ladakee ne svayan likha tha apane pita kee taraph se aur is baar usake pita ne likha hai svayan
sample-chap29-291.wav,192320,tumhen milakar aisa lag raha hai kaee yug beet gae
sample-chap14-27.wav,15717,shabdon mein kaheen use chaturaee na dikhee
sample-chap6-198.wav,157040,khaana khaenge sabhee khaenge
sample-chap15-86.wav,9657,maan santusht nahin thee
sample-chap27-125.wav,546884,amit ab jaldee shaadee karana chaah raha hai priya se yah sunakar vah tatasth bhaav se itana hee bolee main kya kahoon yah maan ka ek rataahua vaaky tha
sample-chap13-67.wav,22822,veena tab amit ko milane kamare se baahar nikal gaee
sample-chap11-164.wav,143808,shabd bhee dhoondh raha tha man mein veena ke kisee prashn ke uttar mein
sample-chap30-249.wav,132344,aaj vah bahutabada ban gaya hai
sample-chap23-88.wav,146456,amit ke sir par pahaad gira jaise
sample-chap11-185.wav,130580,baarabaar use padhata
sample-chap27-27.wav,218780,prem ne usake haath ko pakade hue kaha tumhen kisane bataaya tha
sample-chap15-193.wav,16553,apanee is betee par to maan ko sada se garv raha hai
sample-chap27-22.wav,348436,ghar jaate hue usakee tren jab dillee pahunchee to amit steshan par usase milane pahunch gaya
sample-chap4-124.wav,149104,dev ne apana nirnay sunaaya
sample-chap19-59.wav,18434,amitapriya ke rishte kee maan ke mukh se haan sunakar
sample-chap23-84.wav,90008,nahin aisee baat nahin hai
sample-chap21-60.wav,95300,mere saath amit jaega
sample-chap19-154.wav,6940,dev ne kaha
sample-chap11-192.wav,352844,jaisee usake man kee sthiti hotee thee vahee apanee lekhanee se priya ke naam likh daalata tha
sample-chap25-79.wav,234656,ab vah yahee kahenge ki aapako koee klairikal jaab de dee jae
sample-chap18-69.wav,25539,agar kaalej se chhuttee ho to mere saath chalana mil lena unase deedee se
sample-chap9-123.wav,368720,tab vah kya usaka saath chhod sakatee vartamaan mein jaldabaajee karana uchit nahin
sample-chap19-18.wav,29092,kaisee duvidha mammee kya kiya mainne priya kee aankhen bah rahee theen
sample-chap6-187.wav,227600,tabhee pramod ne amit kee taraph badhakar use bhee beech mein kheencha
sample-chap17-190.wav,6940,kaha veena ne
sample-chap22-71.wav,49436,guda mein
sample-chap20-49.wav,16135,vyarth mein itanee pareshaanee hogee aapako
sample-chap6-156.wav,342260,nirmala baajaar mein ghoomate hue use bataatee rahee ki vah kya kuchh lena chaah rahee hai
sample-chap22-136.wav,298160,sach amit us din daidee raat dedh baje ke lagabhag ghar pahunche the
sample-chap27-300.wav,322856,usake aavesh ko dekhakar vah bola maan tum aisee baat karane se pahale kuchh socho jara
sample-chap18-153.wav,7358,naheennaheen
sample-chap17-62.wav,10910,ham pooree koshish karenge
sample-chap20-218.wav,33062,lekin ab dekha itane dinon se ki tum sab jo kuchh samajh rahe ho sach usase alag hai
sample-chap24-10.wav,839708,mera man samajhaata hai mujhe aakhir mera unake kahate rahane se kya vaasta jis baat ko sochane ka matalab nahee usake lie pareshaan kyon hona meretumhaare bhavishy ke nirnaayak ye nahee ho sakate
sample-chap18-256.wav,11328,tab meree maano to haan kah do
sample-chap18-182.wav,8821,man mein vah khush ho gaee
sample-chap16-177.wav,34316,kisee ne kaha yadi boyopsee hogee to ruke hue kainsar ke keetaanu jaldeejaldee phailana shuroo kar denge
sample-chap29-32.wav,183500,chaay peekar maan arun ke min ke saath chalee gaee
sample-chap10-125.wav,63548,aur palang par let gaya
sample-chap28-64.wav,303452,veena kee haan se adhik use unakee is jaldabaajee ka kaaran jaanane kee bechainee ho uthee
sample-chap11-199.wav,204668,lekin phir bhee veena ko nahin pata laga
sample-chap29-124.wav,118232,maanbaap apanee jindagee jeete hain
sample-chap2-74.wav,296396,yahaan aakar ladakee dhoondh lo ya phir vaheen kisee goreemem se shaadee kar lo
sample-chap27-74.wav,142928,apane adhikaar kshen mein mera jeevan hai
sample-chap22-50.wav,77660,use koee rog nahin
sample-chap30-286.wav,398708,ya phir kaar mein baith aaj koee aur baat na bole bas main boloonga aur aap sab sunoge
sample-chap25-94.wav,134108,donon kee hee eme saikind diveejan
sample-chap16-39.wav,39123,aise mein main soch raha hoon ki kyon na main apanee sanstha ke maadhyam se aims mein apana poora chaikap karavaoon
sample-chap14-123.wav,18016,iseelie thoda sir mein dard mahasoos ho raha hai
sample-chap17-60.wav,8612,sab theek ho jaega
sample-chap19-66.wav,21359,jaanatee hoon veena tumhen prem jaise apana bhaee maanatee hai
sample-chap11-92.wav,238184,veena ko deharaadoon se maan ka patr aata
sample-chap6-72.wav,187028,shaayad bhagavaan par adhik vishvaas tha use
sample-chap13-213.wav,14045,aapako kuchh kahane kee jaroorat nahin hai
sample-chap7-17.wav,148220,sab kaam poora karake hamen bata rahe hain
sample-chap4-97.wav,88244,dev ne photo dekha
sample-chap23-111.wav,428696,itanee betukee baat ke vishay mein sochate kee ya salaah karane kee kya aavashyakata hain isaka ek hee shabd mein upar na hai
sample-chap2-217.wav,239068,use yaad aaya ho jaise ki dev to ab kaheen nahin
sample-chap18-114.wav,8194,bola main
sample-chap25-166.wav,114704,aur vah mujhe nahin karanee
sample-chap14-145.wav,15926,do maheene baad ka mahoort nikala tha
sample-chap25-233.wav,303452,veena ka vaheen doosaree adhyaapikaon ke saath rahane ka prabandh bhee ho gaya
sample-chap2-84.wav,111176,mandira se door rahane vaala
sample-chap3-81.wav,178208,yah rita dhoondha tha ramesh kumaar ne
sample-chap16-45.wav,33898,aise mein desh ke har bade aspataal mein sabhee doktaron se unaka sampark sthaapit rahata tha
sample-chap9-198.wav,234656,vah ek nae parivesh ke lie svayan ko taiyaar karana chaahatee thee
sample-chap25-43.wav,72368,amit ne saphaee dee
sample-chap28-57.wav,220544,ab har kadam phoonkaphoonk kar rakhana chaahatee thee
sample-chap15-72.wav,13836,ab kya batae maan ko
sample-chap6-117.wav,185264,maan in baaton ko rishton ke beech na laie
sample-chap3-150.wav,190556,ve sab vaastavik sthiti se to parichit the
sample-chap2-73.wav,268172,vahee kahatee thee umr beetatee ja rahee hai ab ghar basaane kee soch lo
sample-chap20-212.wav,28674,ab to is jindagee ko yadi koee sukh de sakata hai to vah keval bhagavaan hee hai
sample-chap19-16.wav,7776,nirmala ne kaha
sample-chap26-148.wav,269936,man yahee kahata tha usaka ki veena jaise amit kee har baat maan jaegee
sample-chap5-150.wav,412820,sabhee ko apanee seemit aarthik dasha ka gyaan tha aur kisee ne maan ko kisee baat ke lie pareshaan nahin kiya
sample-chap27-336.wav,243476,kuchh der baad pita shreeraam usake kamare mein chale aae the
sample-chap15-132.wav,30555,yah vahee maan hai jisase use man mein basee kisee bhee shanka ka samaadhaan mil jaata tha
sample-chap26-167.wav,324620,tab nirmala ne kaha kitana badal gaee veena pahale to gussa tha hee nahee usake man mein
sample-chap19-120.wav,16971,padhakar gambheerata se kuchh sochate rahe
sample-chap29-199.wav,125288,vah svayan mainej kar lenge ham
sample-chap9-69.wav,208196,mujhe ghar vaalon se kya lena dev se shaadee kee hai
sample-chap18-83.wav,16553,lekin man hee man prasann ho uthee
sample-chap8-187.wav,282284,usakee jindagee mein kitane utaarachadhaav aae sabaka mukaabala kiya hai
sample-chap27-348.wav,208196,ek vidhava ka naam jud gaya tha veena ke naam ke aage
sample-chap15-172.wav,19270,haan kuchh karatee to shaadee kee pahalee raat ko hee karatee
sample-chap10-165.wav,232008,ek hee ginatee ho ek hee kahalaen jaise vah donon
sample-chap30-216.wav,231128,yah shabd kitana dard lie the amit va priya ko ekaek laga
sample-chap20-202.wav,35570,aise mein ek din jab veena ne unase poochha  doktar dev ko isase kuchh aaraam milega bhee
sample-chap5-138.wav,144692,lekin maan ne aisa kuchh nahin socha
sample-chap24-27.wav,224072,usake lie kaha suneeta deedee ne kuchh nahin hoga veena ko
sample-chap7-40.wav,128816,tabhee teleephon kee ghantee bajee
sample-chap26-40.wav,444572,mera jeevan hee meree bhaavanaon se bandha hai aur tum ho ki achchhe chalate jeevan mein rok lagaana chaahatee ho
sample-chap4-184.wav,87364,vah lajaasee gaee thee
sample-chap25-10.wav,250532,lekin yaad ko baarabaar kuredana achchha nahee lagata doosaron ko
sample-chap25-53.wav,52964,kal miloonga
sample-chap30-16.wav,179972,kasht kasht kaisa itana samay beet gaya
sample-chap29-179.wav,167624,pannaalaalanirmala budhaape kee or badh gae the
sample-chap25-115.wav,502784,aapakee hee betee hai bahan jee main aapase nivedan karata hoon ki aap bhee chalie kuchh din hamaare paas rah aaie
sample-chap17-147.wav,23031,unakee aastha eeshvar par pahale se bhee adhik ho chukee hai
sample-chap15-250.wav,13627,aur shesh sab eeshvar par chhod diya
sample-chap11-175.wav,169388,aankhon mein ek preeti lie
sample-chap26-54.wav,310508,veena bhee aapanee soch ko apane manobhaavon ko spashat rup se vyakt kar rahee thee
sample-chap15-13.wav,13418,unhen jaraasa dard ho raha hai
sample-chap30-77.wav,179972,unhen apanee maan ka chehara bujha sa najar aaega
sample-chap13-3.wav,18016,doosare ke dosh ko prakat karana use nahin aata tha
sample-chap12-3.wav,190556,haan chhuttiyaan badhava sakatee thee bina vetan ke
sample-chap27-147.wav,105884,mai to har haal mein khush hoon
sample-chap11-24.wav,266408,do maheene beetate hee garmee kee do maheene kee chhuttiyaan ho jaatee theen
sample-chap23-116.wav,119996,deedee ke lie pyaar ka koee arth nahin
sample-chap11-177.wav,127052,kisee se chintan ka hai saath
sample-chap3-107.wav,148220,bas jo socha hai vah poora ho jae
sample-chap26-62.wav,366956,lekin veena itana na sun sakee cheekhasee padee bas karo bas suneeta tum had se badh rahee ho
sample-chap13-48.wav,15090,aaj chalie apane doktar ke paas
sample-chap8-12.wav,393416,koee sundarasajeela naujavaan dikh jaata tha use kabheekabhee sapanon mein bas isase aage kuchh nahin
sample-chap16-127.wav,20524,tab tak aap apanee dard kee davaee lete rahie
sample-chap3-54.wav,391652,apanee sharm apanee khushee chhipaane ka prayatn karate hue usane geeta ko baahar bhagaana chaaha
sample-chap8-31.wav,186144,kabhee kuchh laata hua aur kabhee kuchh le jaata hua
sample-chap11-193.wav,232892,aisa karake use lagata jaise priya se vah baaten kar raha hai
sample-chap6-129.wav,285812,nirmala kee bhee chaah thee ki dillee aaee hai to bachchon ke lie kuchh letee jae
sample-chap6-21.wav,86480,naheennaheen aap baithe rahie
sample-chap26-165.wav,432224,ham to kab se isee baat par vichaar kar rahe hain ki bhaabhee ko hamen hee samajhaana chaahie lekin darate hai unake gusse se
sample-chap29-102.wav,389888,digree dekhee hai usakee baat karane ka lahaja dekha hai inshyorens kampanee ka mainejar koee kamee nahee hogee
sample-chap26-55.wav,201140,chhlaava nahin kuchh bhee man ka veena samajho jara
sample-chap29-130.wav,164096,veena kanaada mein hai sukhee hee hogee
sample-chap30-191.wav,196732,isalie vah arun ka vishay chhod veena se baat karane laga
sample-chap17-99.wav,20941,akele kabhee sochatee to use amit ke prati bahut pyaar aata
sample-chap11-52.wav,266408,aur aise vyakti ko sukh kee paribhaasha bahut saral lagatee hai
sample-chap9-41.wav,204668,mana karenge to saaree biraadaree thoothoo karegee
sample-chap26-180.wav,222308,yah sunakar vah bola tab himmat karake main hee baat karunga bhaabhee se
sample-chap14-34.wav,15090,apana chhota bhaee maanane lagee hoon
sample-chap14-86.wav,18225,maan jise vah apane dil ka sab haal bata sakatee thee
sample-chap26-210.wav,181736,lekin tej chalane se unakee saans jaldee hee phool gaee
sample-chap30-167.wav,116468,arun ne saral shabdon mein bataaya
sample-chap27-234.wav,119996,din ke samay phere hue
sample-chap21-107.wav,220544,daanyee taang ab dard ke kaaran neeche nahin rakh paata tha
sample-chap5-62.wav,164096,pramod ne phir halke lahaje mein kaha
sample-chap16-34.wav,13000,gharabhar mein sabako khabar lag gaee thee
sample-chap8-22.wav,243476,raat der tak ghar bhar kee auraton ne use gher rakha tha
sample-chap29-183.wav,181736,amitapriya vyaapaar mein kaaphee unnati kar chuke the
sample-chap15-163.wav,27211,lekin yah bojh mere vivaahit jeevan kee mangalakaamana se bada to nahin
sample-chap20-13.wav,15090,saantaakruj mein to paanchachhah paitrol pamp hain
sample-chap13-27.wav,6104,veena ghabara gaee
sample-chap15-247.wav,13836,padhate to shaayad dikshanaree hee khol lete
sample-chap9-157.wav,257588,ek hee shabd sunakar vah samajh gaya ki veena bhaavuk ladakee hai
sample-chap18-152.wav,11328,lekin ab vah dar gaee
sample-chap24-46.wav,178208,lekin yah sab karane ka abhee samay nahee aaya
sample-chap5-126.wav,217900,maan ne ghar rahate use silaeekadhaee sab sikha dee
sample-chap20-180.wav,13836,main aapako davaeeyaan likh deta hoon
sample-chap6-216.wav,114704,mere lie ye sabase achchhee khabar hai
sample-chap25-224.wav,352844,kahane ko bahut kuchh hai logon ke paas lekin jaruree nahin ki bekaar kee baaton ko tool diya jae
sample-chap30-10.wav,472796,priya arun kee kahaanee sunane ko itanee utsuk na thee use to apanee bahan ke pandrah varsho ka hisaab jaanane kee utsukata thee
sample-chap13-92.wav,11955,veena muskura kar itana hee kah paee
sample-chap29-87.wav,164096,ghar dekhakar use man mein arun kee baat theek lagee
sample-chap4-119.wav,176444,aur yah shak badhe aisa main nahin chaahata
sample-chap23-173.wav,562760,svayan usane use roka tha priya se kuchh bhee jikr karane ko aur svayan ghar lautakar usakee bhaavanaon ke saath khilavaad karane kee koshish kee thee
sample-chap30-235.wav,111176,bas keval baaten karata hai
sample-chap5-67.wav,216132,amit ke man mein chor tha jisako prakat kar hee baitha vah
sample-chap8-79.wav,143812,tab jaise yaad aaya veena ko
sample-chap5-160.wav,266408,haan donon bahanen apanee chhotee bahanon kee sabhee jarooraton ka dhyaan rakhatee theen
sample-chap10-183.wav,148220,bas aise hee donon kee aankh lag gaeen
sample-chap8-167.wav,260232,is ek shabd ne dev kee saaree pahachaan hee badal dee thee
sample-chap10-15.wav,109412,mera kaam to poora ho chuka hai
sample-chap21-79.wav,144692,aur kainsar dubaara phail gaya hai
sample-chap27-254.wav,185264,palapal yah yug samaan beetata prateet ho raha hai
sample-chap29-4.wav,264644,ek janm tha dev se shaadee se pahale ka jo ab door ka sapana lagata hai
sample-chap6-181.wav,199376,phaast karo phaast halkee aavaaz se maja nahin aaega
sample-chap17-177.wav,4850,nirmala
sample-chap9-29.wav,209960,kahakar bina use tatole bheetar jaakar haan kar dee
sample-chap19-19.wav,15090,maan ke aansoo nahin dekh sakatee thee vah
sample-chap29-348.wav,88244,abhee bahut din hai saath
sample-chap8-13.wav,311388,baarabaar apanee kalpana ko saakaar roop mein dekhane kee tamanna hotee thee use
sample-chap23-166.wav,319328,amit meree chinta mat karana lekin karana vahee jisake lie tumhaara dil tumhen ijaajat de
sample-chap29-254.wav,127052,samay tha din ke do baje ka
sample-chap30-38.wav,231128,aap shaadee karake aisee aaeen yahaan kee peechhe ka sab bhool gaeen
sample-chap14-160.wav,10910,vishvaas to karana hee padata hai
sample-chap9-99.wav,158804,lekin sankoch usake aade aa gaya
sample-chap11-61.wav,594512,donon hee apaneeapanee grhasthee mein itanee vyast theen ki saal mein jabajab bhaee chhuttee par aate tabhee chand dinon ka saath use apanee bhaabhiyon ka mil paata tha
sample-chap13-117.wav,18225,vah kya kahatee is bold kadam kee khabar to use baad mein lagee
sample-chap8-181.wav,325504,koee usakee mitr to thee nahin puraanee jo usase kuchh doosaree tarah se anunayavinay kar sakata
sample-chap20-55.wav,19897,usake chehare ke bhaav veena ko kuchh achchhe nahin lage
sample-chap30-147.wav,296396,ab socha hai to khojana bhee hoga soch ka nateeja jaanana bhee hoga
sample-chap2-118.wav,345788,ab shaadee karane kee ichchha balavatee ho rahee thee to yah sab baaten usake lie maayane rakhatee theen
sample-chap26-53.wav,95300,sab chhalaava hai man ka
sample-chap29-193.wav,130580,priya ke shabdon mein khushee jhalak rahee thee
sample-chap17-201.wav,5059,tum jarur jao
sample-chap16-111.wav,20106,maut ke munh se aapake pati pahale hee baahar aa chuke hain
sample-chap15-151.wav,18434,mainne apana sab kuchh use samarpit kar diya hai
sample-chap17-18.wav,26793,dekho dev ko dekho kuchh bhee to nahee dikh raha usake chehare se
sample-chap6-76.wav,174680,apane eeshvar prem se parichay karavaaya usane
sample-chap11-101.wav,363428,man hee man samajhane lagee thee ki amit kaheen na kaheen kisee roop mein priya ko pasand karata hai
sample-chap21-150.wav,90008,dev ne samajha use
sample-chap8-141.wav,183500,agale pal kya khulaasa hoga use nahin maaloom tha
sample-chap24-24.wav,529244,socha tha aur vishvaas diya gaya tha ki tum tak koee baat nahee pahunchegee aur jo kuchh jahaan se shuru hua hai vaheen aakar khatm ho gaya hai
sample-chap4-30.wav,261996,sabhee padhelikhe the aur vyaapaar karane vaale ko apane yogy nahin maanate the
sample-chap11-26.wav,234656,ekadoosare ko samajhane ke lie itana samay kaaphee hota hai
sample-chap18-122.wav,13209,amit ne muskuraate hue kaha
sample-chap27-203.wav,127052,main gupta saahab ko chitthee likh doonga
sample-chap3-112.wav,123524,main bhej doonga amit ke haath
sample-chap14-56.wav,19479,par jab unhen gussa aa jae to kuchh ka kuchh kar dete hain
sample-chap29-115.wav,194084,aur beete dino ka hisaab lagaane ka mauka nahee milata
sample-chap13-73.wav,8821,main theek hoon
sample-chap26-10.wav,160568,sochana kaisa achchha hee to chal raha hai sab
sample-chap22-209.wav,63548,bas chup
sample-chap15-95.wav,27838,veena jab bhee subahasavere thoda bojhil mahasoos karatee vaheen aakar baith jaatee thee
sample-chap17-0.wav,34943,boyopsee kee report aate hee ghar bhar mein duhkh kee lahar chha gaee
sample-chap21-126.wav,222308,veena ko apane munh se bataana chaah kar bhee nahin bol paaya
sample-chap3-151.wav,116468,vah to ham samajhate hain doktar
sample-chap22-20.wav,515132,na jaane kab koee eeshvareeyachamatkaar ho jae na jaane kaheen se koee khuda ka banda aa jae aur dev ko pahale jaisa bhalaachanga bana jae
sample-chap4-59.wav,121760,dev tab yoonivarsitee gaya hua tha
sample-chap27-98.wav,125288,bas tum aur tumhaare parivaar vaale
sample-chap22-19.wav,291104,daaktaron ka na sunakar usaka dhyaan ab eeshvareey shakti mein laga tha
sample-chap16-73.wav,41004,usane ise gambheerata se nahin liya tha kyonki doktar gupta ne chintit na hone ko kah diya tha
sample-chap23-44.wav,254060,donon mujhe itane priy hai ki un donon ko main ikattha dekhana chaahata hoon
sample-chap11-112.wav,492200,lekin kaheen kuchh ho gaya tab lekin kshanabhar mein usake sanskaar use isase adhik sochane ko rok dete the
sample-chap25-97.wav,79424,amit ne kaha
sample-chap26-264.wav,194964,veena kee soch udaas ho gaee thee
sample-chap3-86.wav,126168,dev se khulakar baat kee
sample-chap8-84.wav,166740,mera isee ka opareshan hua tha
sample-chap26-197.wav,142928,paagal ho main seeriyas hoon
sample-chap27-308.wav,95300,vah kuchh pal ke lie thahara
sample-chap13-169.wav,17807,idhar rajanee kee shaadee kee chinta bhee mujhe hone lagee hai
sample-chap15-28.wav,9030,vaheen khadee rahee kuchh pal
sample-chap17-143.wav,30973,ghar mein hamaare haradam jo hansee chhaayee rahatee thee aaj vahaan chuppee hai
sample-chap18-198.wav,37033,kyon nahin maanengee amit jaisa ladaka kahaan milega aur phir donon ekadoosare ko ab chaahane bhee lage hain
sample-chap24-92.wav,308744,ab sahaanubhooti se kya hoga usaka jo kho chuka hai ab use nahee mil sakata
sample-chap2-98.wav,127052,ek maheene ka prograam bana liya
sample-chap27-101.wav,172036,priya khush rahegee yah main jaanata hoon
sample-chap27-145.wav,190556,lagata hai tum khush nahin huee sunakar meree shaadee kee baat
sample-chap2-182.wav,238184,dev ke munh se mubaarak sunakar veena muskuraee nahin
sample-chap2-97.wav,209960,pandrah saal ka pravaas jaise poora hua usaka
sample-chap24-119.wav,248768,tumhaaree priya
sample-chap20-150.wav,20106,mistar shaah phir dev se usakee beemaaree ka poochhane lage
sample-chap29-75.wav,102356,darate hai abhee bhee mere baap se
sample-chap26-17.wav,172916,hone ko kya nahin ho sakata suneeta ne phir kaha
sample-chap16-70.wav,20733,doktar kumaar ne phaeel ke panne palatate hue kaha
sample-chap23-73.wav,192320,mohan ne amit ko apane paas bitha liya
sample-chap3-158.wav,560996,baahar nikalate hue doktar gupta ko laga ki aate hue dev ka chehara jitana chupachup tha jaate hue utana hee khil sa gaya hai
sample-chap14-173.wav,12373,tum khush ho apane pati ke saath
sample-chap20-1.wav,20106,vahaan se kolaaba pahunchana lagabhag asambhav tha
sample-chap12-25.wav,171152,dev ka saath paakar vah bhee khush thee
sample-chap5-164.wav,234656,aise mein veena kee shaadee kee adhik chinta nahin thee nirmala ko
sample-chap28-102.wav,388124,yahee likh bheja dekh lena mera naatee apanee maansee ke lie bhee bahut bhaagyashaalee saabit hoga
sample-chap26-160.wav,385480,ho sakata hai jo gussa unhone suneeta deedee se kiya vah aapake upar prakat na kar sakee ho
sample-chap15-258.wav,11537,abhee tak vah khush hai
sample-chap30-72.wav,414584,lekin apane aaj se lipatee tumhaaree bahan ko un sab yaadon se lipatalipat kar rona achchha nahin lagata
sample-chap23-70.wav,165860,lekin use adhik der prateeksha nahin karanee padee
sample-chap26-189.wav,199376,tab nirmala uthakar khaana banaane rasoee mein chalee gaee
